X,Y,record_id,date_status,parcel_id,lon,lat,ObjectId,street_num,street_dir,street_name,address_id
-83.281094,42.410746,REG2021-06699,2021/08/11 00:00:00+00,22123596.003L,-83.281094,42.410746,10381,16591,,LENORE,106567
-83.169718,42.44113,REG2021-06700,2021/08/11 00:00:00+00,16045507.,-83.169718,42.44113,10382,20122,,MANOR,13746
-83.003371,42.351806,REG2021-06701,2021/08/21 00:00:00+00,15007481.,-83.003371,42.351806,10383,1065,,FIELD,329251
-82.974379,42.408262,REG2021-06702,2021/08/11 00:00:00+00,21007412.,-82.974379,42.408262,10384,13113,,ELMDALE,235955
-83.159313,42.412467,REG2021-06703,2021/08/11 00:00:00+00,16036967.,-83.159313,42.412467,10385,16517,,KENTUCKY,540968
-83.0027,42.351836,REG2021-06704,2021/08/13 00:00:00+00,17013519.,-83.0027,42.351836,10386,1058,,FIELD,329259
-83.00324,42.351608,REG2021-06705,2021/08/21 00:00:00+00,15007482-3,-83.00324,42.351608,10387,1051,,FIELD,329181
-83.0027,42.351836,REG2021-06706,2021/08/21 00:00:00+00,17013518.002L,-83.0027,42.351836,10388,1050,,FIELD,329258
-83.00324,42.351608,REG2021-06707,2021/08/21 00:00:00+00,15007482-3,-83.00324,42.351608,10389,1049,,FIELD,329180
-82.951899,42.427657,REG2021-06708,2021/08/11 00:00:00+00,21058276.,-82.951899,42.427657,10390,12141,,WHITEHILL,546886
-82.959853,42.409421,REG2021-06709,2021/08/11 00:00:00+00,21063815.,-82.959853,42.409421,10391,9445,,WAYBURN,298664
-83.00324,42.351608,REG2021-06710,2021/08/13 00:00:00+00,15007482-3,-83.00324,42.351608,10392,1047,,FIELD,329179
-83.00324,42.351608,REG2021-06711,2021/08/13 00:00:00+00,15007482-3,-83.00324,42.351608,10393,1045,,FIELD,329178
-83.002329,42.351316,REG2021-06712,2021/08/13 00:00:00+00,17013513.,-83.002329,42.351316,10394,1014,,FIELD,329153
-83.232776,42.369282,REG2021-06713,2021/08/13 00:00:00+00,22091398.,-83.232776,42.369282,10395,10041,,MINOCK,182588
-83.221448,42.373847,REG2021-06714,2021/08/13 00:00:00+00,22078594.,-83.221448,42.373847,10396,11710,,FAUST,174235
-83.219939,42.423646,REG2021-06715,2021/08/13 00:00:00+00,22075175.,-83.219939,42.423646,10397,18256,,ASHTON,118308
-83.240328,42.374592,REG2021-06716,2021/08/13 00:00:00+00,22101978.,-83.240328,42.374592,10398,12033,,STOUT,174422
-83.00305,42.351318,REG2021-06717,2021/08/13 00:00:00+00,15007484-6,-83.00305,42.351318,10399,1031,,FIELD,329159
-83.190751,42.387149,REG2021-06718,2021/08/16 00:00:00+00,22042497.,-83.190751,42.387149,10400,13423,,LAUDER,136768
-83.00305,42.351318,REG2021-06719,2021/08/21 00:00:00+00,15007484-6,-83.00305,42.351318,10401,1029,,FIELD,329158
-83.238894,42.41421,REG2021-06720,2021/08/13 00:00:00+00,22097835.,-83.238894,42.41421,10402,16856,,VAUGHAN,126396
-83.00305,42.351318,REG2021-06721,2021/08/13 00:00:00+00,15007484-6,-83.00305,42.351318,10403,1027,,FIELD,329157
-83.00305,42.351318,REG2021-06722,2021/08/13 00:00:00+00,15007484-6,-83.00305,42.351318,10404,1023,,FIELD,329155
-83.177932,42.362223,REG2021-06723,2021/08/13 00:00:00+00,22031126-7,-83.177932,42.362223,10405,9195,,SCHAEFER,211341
-83.232457,42.436134,REG2021-06724,2021/08/13 00:00:00+00,22088545.022,-83.232457,42.436134,10406,19762,,GRANDVILLE,113488
-83.002329,42.351316,REG2021-06725,2021/08/13 00:00:00+00,17013513.,-83.002329,42.351316,10407,1014,,FIELD,329153
,,REG2021-06726,2021/08/13 00:00:00+00,,,,10408,14550,,BURT,
-83.002903,42.351099,REG2021-06727,2021/08/13 00:00:00+00,15007487-8,-83.002903,42.351099,10409,1007,,FIELD,329144
-83.002903,42.351099,REG2021-06728,2021/08/13 00:00:00+00,15007487-8,-83.002903,42.351099,10410,1005,,FIELD,329143
-83.261365,42.397896,REG2021-06729,2021/08/13 00:00:00+00,22116237.,-83.261365,42.397896,10411,15016,,LAMPHERE,134263
-83.068578,42.443639,REG2021-06730,2021/08/13 00:00:00+00,13022545.,-83.068578,42.443639,10412,20162,,REVERE,286789
-83.222783,42.35833,REG2021-06731,2021/08/12 00:00:00+00,22080584-5,-83.222783,42.35833,10413,8835,,GREENVIEW,165956
-82.951081,42.431342,REG2021-06732,2021/08/12 00:00:00+00,21057820.011,-82.951081,42.431342,10414,12652,,DUCHESS,307754
-83.256999,42.413086,REG2021-06733,2021/08/12 00:00:00+00,22113359-61,-83.256999,42.413086,10415,16810,,LAHSER,126557
-83.177932,42.362223,REG2021-06734,2021/08/12 00:00:00+00,22031126-7,-83.177932,42.362223,10416,9195,,SCHAEFER,211341
-83.006455,42.426212,REG2021-06735,2021/08/12 00:00:00+00,17014549.,-83.006455,42.426212,10417,17856,,RUNYON,226745
-82.960151,42.439829,REG2021-06736,2021/08/21 00:00:00+00,21022683.,-82.960151,42.439829,10418,15626,,LIBERAL,135814
-83.240328,42.374592,REG2021-06737,2021/08/12 00:00:00+00,22101978.,-83.240328,42.374592,10419,12033,,STOUT,174422
-83.217885,42.375691,REG2021-06738,2021/08/12 00:00:00+00,22074932.,-83.217885,42.375691,10420,12086,,ASHTON,178499
-83.152646,42.386702,REG2021-06739,2021/08/12 00:00:00+00,16031668.,-83.152646,42.386702,10421,13526,,NORTHLAWN,183010
-83.04526,42.436437,REG2021-06740,2021/08/12 00:00:00+00,13013487.,-83.04526,42.436437,10422,19325,,ALBANY,299442
-83.102063,42.321542,REG2021-06741,2021/09/03 00:00:00+00,16000970.,-83.102063,42.321542,10423,4827,,TOLEDO,218923
-82.937274,42.391418,REG2021-06742,2021/08/12 00:00:00+00,21069629.,-82.937274,42.391418,10424,3610,,BUCKINGHAM,319126
-82.961431,42.407394,REG2021-06743,2021/08/12 00:00:00+00,21081067.,-82.961431,42.407394,10425,10462,,OUTER,297875
-83.158899,42.426445,REG2021-06744,2021/08/12 00:00:00+00,16035940.,-83.158899,42.426445,10426,18429,,INDIANA,17711
-83.152633,42.417797,REG2021-06745,2021/08/12 00:00:00+00,16030757.,-83.152633,42.417797,10427,17147,,ROSELAWN,13534
-83.20365,42.396834,REG2021-06746,2021/08/12 00:00:00+00,22055960.,-83.20365,42.396834,10428,14814,,RUTHERFORD,129712
-83.218404,42.428708,REG2021-06747,2021/08/13 00:00:00+00,22072607.,-83.218404,42.428708,10429,18957,,FENMORE,80350
-82.938286,42.422458,REG2021-06748,2021/08/12 00:00:00+00,21068514.,-82.938286,42.422458,10430,10561,,MARNE,314306
,,REG2021-06749,2021/08/12 00:00:00+00,,,,10431,10696,,STRATMANN,
-83.23656,42.403414,REG2021-06750,2021/08/12 00:00:00+00,22094445.003,-83.23656,42.403414,10432,15493,,PLAINVIEW,127104
-82.961563,42.444809,REG2021-06751,2021/08/13 00:00:00+00,21025426.,-82.961563,42.444809,10433,15491,,FAIRMOUNT,117195
-83.151229,42.365028,REG2021-06752,2021/08/13 00:00:00+00,18014449.,-83.151229,42.365028,10434,9393,,CLOVERLAWN,201613
,,REG2021-06753,2021/08/13 00:00:00+00,,,,10435,11300,,WARD,
-83.222291,42.358509,REG2021-06754,2021/08/13 00:00:00+00,22079709-10,-83.222291,42.358509,10436,8842,,GREENVIEW,166033
-83.273428,42.386191,REG2021-06755,2021/08/12 00:00:00+00,22009304.,-83.273428,42.386191,10437,14001,,RIVERVIEW,138726
-83.196445,42.398424,REG2021-06756,2021/08/12 00:00:00+00,22048024.001,-83.196445,42.398424,10438,14917,,WHITCOMB,137508
,,REG2021-06758,2021/08/12 00:00:00+00,,,,10439,12650,,RIAD,
,,REG2021-06759,2021/08/12 00:00:00+00,,,,10440,13996,,BURT,
-83.22017,42.353772,REG2021-06760,2021/08/12 00:00:00+00,22078126.,-83.22017,42.353772,10441,8297,,PENROD,159131
-82.95184,42.44178,REG2021-06761,2021/08/12 00:00:00+00,21023485.,-82.95184,42.44178,10442,16282,,TACOMA,133112
-83.224131,42.36071,REG2021-06762,2021/08/12 00:00:00+00,22081128-9,-83.224131,42.36071,10443,9081,,BRACE,168619
-83.223901,42.337418,REG2021-06763,2021/08/13 00:00:00+00,22082733.,-83.223901,42.337418,10444,6394,,STAHELIN,155285
-83.20487,42.368735,REG2021-06765,2021/08/16 00:00:00+00,22059326.,-83.20487,42.368735,10445,9967,,ST MARYS,207092
-83.220657,42.427349,REG2021-06767,2021/08/16 00:00:00+00,22075447.,-83.220657,42.427349,10446,18575,,ASHTON,117741
-83.007329,42.432324,REG2021-06768,2021/08/16 00:00:00+00,17014757.,-83.007329,42.432324,10447,18709,,RUNYON,228254
-83.162659,42.266059,REG2021-06769,2021/08/16 00:00:00+00,20014678.,-83.162659,42.266059,10448,3108,,EDSEL,704
-82.941438,42.40833,REG2021-06770,2021/08/16 00:00:00+00,21080544.,-82.941438,42.40833,10449,11921,,OUTER,324252
-83.003977,42.35371,REG2021-06771,2021/08/16 00:00:00+00,17013539-40,-83.003977,42.35371,10450,1474,,FIELD,329743
-83.274065,42.386207,REG2021-06772,2021/08/16 00:00:00+00,22009304.,-83.274065,42.386207,10451,23820,,SCHOOLCRAFT,138739
-82.974107,42.413505,REG2021-06773,2021/08/16 00:00:00+00,21080956.,-82.974107,42.413505,10452,9292,,OUTER,236635
-83.274065,42.386207,REG2021-06774,2021/08/16 00:00:00+00,22009304.,-83.274065,42.386207,10453,23822,,SCHOOLCRAFT,138740
-83.274065,42.386207,REG2021-06775,2021/08/16 00:00:00+00,22009304.,-83.274065,42.386207,10454,23826,,SCHOOLCRAFT,138742
-83.175078,42.412785,REG2021-06776,2021/08/12 00:00:00+00,22025937.,-83.175078,42.412785,10455,16558,,CHEYENNE,88296
-83.12759,42.411578,REG2021-06779,2021/08/16 00:00:00+00,08010788.,-83.12759,42.411578,10456,16196,,LINWOOD,30238
-83.274065,42.386207,REG2021-06780,2021/08/16 00:00:00+00,22009304.,-83.274065,42.386207,10457,23824,,SCHOOLCRAFT,138741
-83.274065,42.386207,REG2021-06781,2021/08/16 00:00:00+00,22009304.,-83.274065,42.386207,10458,23830,,SCHOOLCRAFT,138743
-83.274065,42.386207,REG2021-06782,2021/08/16 00:00:00+00,22009304.,-83.274065,42.386207,10459,23832,,SCHOOLCRAFT,138744
-83.228142,42.432538,REG2021-06783,2021/08/16 00:00:00+00,22083435.,-83.228142,42.432538,10460,19341,,STAHELIN,117230
-82.960644,42.427934,REG2021-06784,2021/08/16 00:00:00+00,21017143.,-82.960644,42.427934,10461,15510,,SPRING GARDEN,83281
-83.150688,42.412548,REG2021-06785,2021/08/16 00:00:00+00,16029418.,-83.150688,42.412548,10462,16516,,GREENLAWN,101618
-83.264562,42.379217,REG2021-06786,2021/08/16 00:00:00+00,22006619.,-83.264562,42.379217,10463,22625,,FULLERTON,111539
-83.209534,42.41122,REG2021-06787,2021/08/17 00:00:00+00,22063265.,-83.209534,42.41122,10464,16558,,FERGUSON,138104
-83.027589,42.407964,REG2021-06788,2021/08/17 00:00:00+00,15002891-2,-83.027589,42.407964,10465,7122,,PALMETTO,323153
-83.18291,42.410939,REG2021-06789,2021/08/17 00:00:00+00,22033896.,-83.18291,42.410939,10466,16213,,STANSBURY,86459
-82.967536,42.415146,REG2021-06790,2021/08/17 00:00:00+00,21080685.,-82.967536,42.415146,10467,9675,,OUTER,251762
-82.961168,42.447058,REG2021-06791,2021/08/17 00:00:00+00,21026487.,-82.961168,42.447058,10468,15516,,EDMORE,110652
-83.150546,42.360611,REG2021-06792,2021/08/17 00:00:00+00,18014397.,-83.150546,42.360611,10469,8896,,CLOVERLAWN,194377
-83.228427,42.362178,REG2021-06793,2021/08/17 00:00:00+00,22087044.,-83.228427,42.362178,10470,9234,,PIEDMONT,171124
-83.22851,42.366327,REG2021-06794,2021/08/17 00:00:00+00,22087073.,-83.22851,42.366327,10471,9598,,PIEDMONT,177003
-83.130999,42.410638,REG2021-06795,2021/08/17 00:00:00+00,12011416.,-83.130999,42.410638,10472,16130,,PARKSIDE,28974
-83.261038,42.406681,REG2021-06798,2021/08/18 00:00:00+00,22115816.,-83.261038,42.406681,10473,15867,,DACOSTA,130636
-83.074872,42.443418,REG2021-06800,2021/08/13 00:00:00+00,13024298.,-83.074872,42.443418,10474,20152,,ANGLIN,284560
-82.938785,42.398265,REG2021-06801,2021/08/13 00:00:00+00,21070993.,-82.938785,42.398265,10475,4401,,BEDFORD,316643
-82.936424,42.363267,REG2021-06808,2021/08/17 00:00:00+00,21059090.,-82.936424,42.363267,10476,286,,MARLBOROUGH,338079
-83.273751,42.384745,REG2021-06809,2021/08/17 00:00:00+00,22122063.,-83.273751,42.384745,10477,13591,,RIVERVIEW,114714
-82.955234,42.446302,REG2021-06810,2021/08/17 00:00:00+00,21025981-2,-82.955234,42.446302,10478,16036,,BRINGARD,116483
-83.064054,42.346237,REG2021-06811,2021/08/17 00:00:00+00,04003296-0,-83.064054,42.346237,10479,606,,BRAINARD,544947
-83.238967,42.405286,REG2021-06813,2021/08/18 00:00:00+00,22098265.,-83.238967,42.405286,10480,15745,,VAUGHAN,128519
-83.021786,42.44015,REG2021-06814,2021/08/18 00:00:00+00,17005675.,-83.021786,42.44015,10481,8118,,SIRRON,268955
,,REG2021-06815,2021/08/18 00:00:00+00,,,,10482,971,E,GRAND BLVD,
-83.260179,42.343703,REG2021-06816,2021/08/18 00:00:00+00,22117397.,-83.260179,42.343703,10483,7337,,CHATHAM,160390
-83.020393,42.371388,REG2021-06817,2021/08/18 00:00:00+00,15010108.,-83.020393,42.371388,10484,4734,,CANTON,978
-83.092914,42.433549,REG2021-06819,2021/08/18 00:00:00+00,09021809.,-83.092914,42.433549,10485,19167,,HAWTHORNE,281589
-83.225806,42.435774,REG2021-06826,2021/08/19 00:00:00+00,22080154.,-83.225806,42.435774,10486,19727,,GREENVIEW,100789
-83.233953,42.43506,REG2021-06828,2021/08/19 00:00:00+00,22089747.,-83.233953,42.43506,10487,19523,,HUNTINGTON,101300
-83.242728,42.418138,REG2021-06829,2021/08/19 00:00:00+00,22101649.,-83.242728,42.418138,10488,17355,,STOUT,95435
-83.229341,42.337917,REG2021-06830,2021/08/19 00:00:00+00,22089060.,-83.229341,42.337917,10489,6437,,GRANDVILLE,156283
-83.28193,42.427863,REG2021-06831,2021/08/19 00:00:00+00,22123493.,-83.28193,42.427863,10490,18997,,LENORE,119815
-83.246391,42.42508,REG2021-06832,2021/08/19 00:00:00+00,22105575.,-83.246391,42.42508,10491,18449,,BRAILE,106384
-83.246001,42.426449,REG2021-06833,2021/08/19 00:00:00+00,22105389.,-83.246001,42.426449,10492,18550,,BRAILE,106366
-83.232768,42.368532,REG2021-06834,2021/08/19 00:00:00+00,22091404-5,-83.232768,42.368532,10493,9985,,MINOCK,181255
-83.171182,42.436993,REG2021-06835,2021/08/19 00:00:00+00,22019933.,-83.171182,42.436993,10494,19725,,MEYERS,25194
-83.222541,42.439154,REG2021-06836,2021/08/21 00:00:00+00,22076770.,-83.222541,42.439154,10495,20013,,ROSEMONT,115646
-83.270714,42.424104,REG2021-06837,2021/08/21 00:00:00+00,22120751.002L,-83.270714,42.424104,10496,18346,,CODDING,110273
-83.244988,42.425441,REG2021-06838,2021/08/21 00:00:00+00,22104126.,-83.244988,42.425441,10497,18474,,PATTON,106332
-83.230586,42.427486,REG2021-06840,2021/08/21 00:00:00+00,22087380.,-83.230586,42.427486,10498,18650,,SHAFTSBURY,117432
,,REG2021-06841,2021/08/19 00:00:00+00,,,,10499,18240,,OHIO,
-83.252628,42.418396,REG2021-06842,2021/08/20 00:00:00+00,22110656.,-83.252628,42.418396,10500,17416,,BENTLER,100428
-83.235939,42.43179,REG2021-06843,2021/08/20 00:00:00+00,22091932.,-83.235939,42.43179,10501,19315,,ANNCHESTER,103353
-83.181838,42.42823,REG2021-06844,2021/08/20 00:00:00+00,22031729.,-83.181838,42.42823,10502,18653,,TRACEY,220376
-83.049979,42.332844,REG2021-06845,2021/08/20 00:00:00+00,02002008.,-83.049979,42.332844,10503,1215,,GRISWOLD,6534
-82.938814,42.424266,REG2021-06846,2021/08/20 00:00:00+00,21068343.,-82.938814,42.424266,10504,10918,,WORDEN,312745
-83.241994,42.403976,REG2021-06847,2021/08/19 00:00:00+00,22101746.,-83.241994,42.403976,10505,15509,,STOUT,128128
-83.244614,42.369743,REG2021-06848,2021/08/19 00:00:00+00,22106305.,-83.244614,42.369743,10506,11312,,PIERSON,182786
-83.045423,42.330527,REG2021-06849,2021/08/20 00:00:00+00,01004098.,-83.045423,42.330527,10507,600,,WOODWARD,33631
-83.14207,42.423713,REG2021-06850,2021/08/20 00:00:00+00,16008379.,-83.14207,42.423713,10508,6342,,LONDON,9938
,,REG2021-06851,2021/08/20 00:00:00+00,,,,10509,12634,,ASBURY PARK,
-83.21214,42.383269,REG2021-06852,2021/08/20 00:00:00+00,22067706.,-83.21214,42.383269,10510,12878,,MEMORIAL,147460
-83.14512,42.421425,REG2021-06853,2021/08/20 00:00:00+00,16022854.,-83.14512,42.421425,10511,17542,,PRAIRIE,11479
-83.188804,42.406805,REG2021-06854,2021/08/20 00:00:00+00,22039073-4,-83.188804,42.406805,10512,15758,,HUBBELL,139787
-82.955119,42.444572,REG2021-06855,2021/08/20 00:00:00+00,21025146.,-82.955119,42.444572,10513,16038,,FAIRMOUNT,121242
-82.920451,42.422311,REG2021-06856,2021/08/20 00:00:00+00,21003092.,-82.920451,42.422311,10514,19161,,BERDEN,320596
-83.206626,42.390311,REG2021-06857,2021/08/20 00:00:00+00,22059881.,-83.206626,42.390311,10515,14166,,METTETAL,148962
-83.185362,42.367219,REG2021-06858,2021/08/20 00:00:00+00,22037503.,-83.185362,42.367219,10516,9607,,MARK TWAIN,204721
-83.215058,42.390825,REG2021-06859,2021/08/20 00:00:00+00,22070568.,-83.215058,42.390825,10517,14213,,LONGACRE,124206
-83.177956,42.406823,REG2021-06860,2021/08/20 00:00:00+00,22028714.,-83.177956,42.406823,10518,15766,,HARTWELL,92439
-83.15852,42.418461,REG2021-06861,2021/08/21 00:00:00+00,16036006.,-83.15852,42.418461,10519,17201,,INDIANA,21526
-83.231848,42.340839,REG2021-06863,2021/08/20 00:00:00+00,22091608.,-83.231848,42.340839,10520,6789,,MINOCK,158116
-83.224492,42.355672,REG2021-06864,2021/08/20 00:00:00+00,22082883-4,-83.224492,42.355672,10521,8508,,STAHELIN,162853
-83.219174,42.358835,REG2021-06865,2021/08/20 00:00:00+00,22077209.,-83.219174,42.358835,10522,8863,,ROSEMONT,166209
,,REG2021-06866,2021/08/21 00:00:00+00,,,,10523,1951,,24TH STREET,
,,REG2021-06867,2021/08/20 00:00:00+00,,,,10524,10035,,VAUGHAN,
-83.066404,42.349318,REG2021-06868,2021/08/20 00:00:00+00,04000831.,-83.066404,42.349318,10525,629,,WILLIS,231967
-83.223602,42.349042,REG2021-06872,2021/08/20 00:00:00+00,22081225.,-83.223602,42.349042,10526,7747,,BRACE,168787
-83.001636,42.445038,REG2021-06874,2021/08/20 00:00:00+00,21035164.,-83.001636,42.445038,10527,20101,,BRADFORD,170830
-83.074867,42.443181,REG2021-06875,2021/08/20 00:00:00+00,13024296.,-83.074867,42.443181,10528,20134,,ANGLIN,285155
-83.165609,42.432377,REG2021-06880,2021/08/23 00:00:00+00,16042344.,-83.165609,42.432377,10529,19171,,BIRWOOD,26733
-83.19294,42.403971,REG2021-06881,2021/08/23 00:00:00+00,22044219.,-83.19294,42.403971,10530,15427,,ROBSON,141891
-83.213153,42.39255,REG2021-06882,2021/08/23 00:00:00+00,22068794.,-83.213153,42.39255,10531,14364,,RUTLAND,124128
-83.155255,42.358459,REG2021-06883,2021/08/23 00:00:00+00,18015521.,-83.155255,42.358459,10532,8630,,INDIANA,197997
-83.186919,42.416025,REG2021-06886,2021/08/23 00:00:00+00,22036864.,-83.186919,42.416025,10533,16916,,MARK TWAIN,144089
-83.273437,42.400575,REG2021-06888,2021/08/23 00:00:00+00,22011098-9,-83.273437,42.400575,10534,23740,,FENKELL,132739
-83.274503,42.379133,REG2021-06891,2021/08/20 00:00:00+00,22122445-59,-83.274503,42.379133,10535,23851,,FULLERTON,544709
,,REG2021-06893,2021/09/03 00:00:00+00,,,,10536,1522,,WOODBRIDGE,
-83.071266,42.440622,REG2021-06895,2021/08/20 00:00:00+00,13008953.,-83.071266,42.440622,10537,1995,,OUTER,292635
-83.178234,42.400227,REG2021-06898,2021/08/23 00:00:00+00,22029223.,-83.178234,42.400227,10538,15021,,HARTWELL,86700
-83.080272,42.33983,REG2021-06899,2021/08/21 00:00:00+00,10004936-43,-83.080272,42.33983,10539,2140,,M L KING JR,43181
-83.145686,42.43707,REG2021-06900,2021/08/23 00:00:00+00,16022956.,-83.145686,42.43707,10540,19700,,PRAIRIE,24462
-82.966934,42.446061,REG2021-06902,2021/08/23 00:00:00+00,21026045-6,-82.966934,42.446061,10541,15000,,BRINGARD,112705
-83.080272,42.33983,REG2021-06903,2021/08/23 00:00:00+00,10004936-43,-83.080272,42.33983,10542,2140,,M L KING JR,43181
,,REG2021-06906,2021/08/23 00:00:00+00,,,,10543,20539,,BURT,
-83.057836,42.439754,REG2021-06907,2021/08/21 00:00:00+00,13018413.,-83.057836,42.439754,10544,19708,,EUREKA,287335
-83.058283,42.439073,REG2021-06908,2021/08/23 00:00:00+00,13018550-1,-83.058283,42.439073,10545,19661,,EUREKA,287320
-83.115343,42.420777,REG2021-06913,2021/08/23 00:00:00+00,02002630-1,-83.115343,42.420777,10546,885,,COVINGTON,540548
-83.116093,42.421111,REG2021-06916,2021/08/25 00:00:00+00,02002632-4,-83.116093,42.421111,10547,931,,COVINGTON,540642
-83.274065,42.386207,REG2021-06917,2021/08/25 00:00:00+00,22009304.,-83.274065,42.386207,10548,23834,,SCHOOLCRAFT,138745
-83.274065,42.386207,REG2021-06918,2021/08/25 00:00:00+00,22009304.,-83.274065,42.386207,10549,23836,,SCHOOLCRAFT,138746
-82.949531,42.447273,REG2021-06919,2021/08/25 00:00:00+00,21026412.,-82.949531,42.447273,10550,16482,,EDMORE,112835
,,REG2021-06920,2021/08/25 00:00:00+00,,,,10551,16712,,8 MILE,
-83.203716,42.429091,REG2021-06921,2021/08/25 00:00:00+00,22055154.,-83.203716,42.429091,10552,18938,,PREVOST,62263
-82.918862,42.420817,REG2021-06922,2021/08/21 00:00:00+00,21079029-30,-82.918862,42.420817,10553,21731,,MOROSS,303123
-83.167757,42.418245,REG2021-06924,2021/08/25 00:00:00+00,16008289-90,-83.167757,42.418245,10554,10641,,SANTA MARIA,20897
-83.168866,42.417985,REG2021-06925,2021/08/25 00:00:00+00,16008289-90,-83.168866,42.417985,10555,10725,,SANTA MARIA,544932
-83.168866,42.417985,REG2021-06926,2021/08/25 00:00:00+00,16008289-90,-83.168866,42.417985,10556,10723,,SANTA MARIA,544185
-83.16919,42.417968,REG2021-06927,2021/08/25 00:00:00+00,16008289-90,-83.16919,42.417968,10557,10801,,SANTA MARIA,543832
-83.168368,42.417994,REG2021-06929,2021/08/25 00:00:00+00,16008289-90,-83.168368,42.417994,10558,10703,,SANTA MARIA,543098
-83.168368,42.417994,REG2021-06930,2021/08/25 00:00:00+00,16008289-90,-83.168368,42.417994,10559,10701,,SANTA MARIA,20848
-83.167733,42.417771,REG2021-06931,2021/08/25 00:00:00+00,16008289-90,-83.167733,42.417771,10560,10643,,SANTA MARIA,20922
-82.993109,42.446322,REG2021-06932,2021/08/25 00:00:00+00,21031784.,-82.993109,42.446322,10561,20243,,WESTPHALIA,176297
-83.274065,42.386207,REG2021-06933,2021/08/25 00:00:00+00,22009304.,-83.274065,42.386207,10562,23840,,SCHOOLCRAFT,138755
-83.274065,42.386207,REG2021-06934,2021/08/25 00:00:00+00,22009304.,-83.274065,42.386207,10563,23842,,SCHOOLCRAFT,138756
-83.274065,42.386207,REG2021-06935,2021/08/25 00:00:00+00,22009304.,-83.274065,42.386207,10564,23844,,SCHOOLCRAFT,138757
-83.274065,42.386207,REG2021-06936,2021/08/25 00:00:00+00,22009304.,-83.274065,42.386207,10565,23846,,SCHOOLCRAFT,138758
-83.274065,42.386207,REG2021-06937,2021/08/25 00:00:00+00,22009304.,-83.274065,42.386207,10566,23848,,SCHOOLCRAFT,138759
-83.274065,42.386207,REG2021-06938,2021/08/25 00:00:00+00,22009304.,-83.274065,42.386207,10567,23850,,SCHOOLCRAFT,138760
-83.274065,42.386207,REG2021-06939,2021/08/25 00:00:00+00,22009304.,-83.274065,42.386207,10568,23852,,SCHOOLCRAFT,138761
-83.274065,42.386207,REG2021-06940,2021/08/25 00:00:00+00,22009304.,-83.274065,42.386207,10569,23854,,SCHOOLCRAFT,138762
-83.273428,42.386191,REG2021-06941,2021/08/25 00:00:00+00,22009304.,-83.273428,42.386191,10570,14005,,RIVERVIEW,138727
-83.273428,42.386191,REG2021-06942,2021/08/25 00:00:00+00,22009304.,-83.273428,42.386191,10571,14001,,RIVERVIEW,138726
-83.273428,42.386191,REG2021-06943,2021/08/25 00:00:00+00,22009304.,-83.273428,42.386191,10572,14015,,RIVERVIEW,138729
-83.273428,42.386191,REG2021-06944,2021/08/25 00:00:00+00,22009304.,-83.273428,42.386191,10573,14021,,RIVERVIEW,138730
-83.273428,42.386191,REG2021-06946,2021/08/25 00:00:00+00,22009304.,-83.273428,42.386191,10574,14031,,RIVERVIEW,138732
-83.274131,42.386758,REG2021-06947,2021/08/25 00:00:00+00,22009304.,-83.274131,42.386758,10575,23814,,SCHOOLCRAFT,138792
-83.272758,42.386199,REG2021-06949,2021/08/25 00:00:00+00,22009305.001,-83.272758,42.386199,10576,14004,,RIVERVIEW,138715
-83.186499,42.421166,REG2021-06950,2021/08/25 00:00:00+00,22036093.,-83.186499,42.421166,10577,17565,,FREELAND,66499
-83.235954,42.432011,REG2021-06951,2021/08/25 00:00:00+00,22091930.,-83.235954,42.432011,10578,19325,,ANNCHESTER,103350
-83.217446,42.344938,REG2021-06952,2021/08/24 00:00:00+00,22075935.,-83.217446,42.344938,10579,7303,,ASHTON,162004
-83.271467,42.427771,REG2021-06953,2021/08/24 00:00:00+00,22015874.,-83.271467,42.427771,10580,23525,,KRESS,119711
-82.943952,42.409938,REG2021-06954,2021/08/25 00:00:00+00,21071649.,-82.943952,42.409938,10581,5953,,COURVILLE,324167
-82.985158,42.360909,REG2021-06955,2021/08/21 00:00:00+00,19006644-50,-82.985158,42.360909,10582,9341,,AGNES,333257
-83.238522,42.394838,REG2021-06956,2021/08/24 00:00:00+00,22098355-6,-83.238522,42.394838,10583,14591,,VAUGHAN,121831
,,REG2021-06957,2021/08/24 00:00:00+00,,,,10584,16739,,ASBURY PARK,
-82.939026,42.373757,REG2021-06960,2021/09/01 00:00:00+00,21063248.,-82.939026,42.373757,10585,903,,ALTER RD.,335328
-82.934618,42.368036,REG2021-06961,2021/09/01 00:00:00+00,21062651.,-82.934618,42.368036,10586,454,,ALTER,339740
-83.270965,42.428438,REG2021-06962,2021/08/24 00:00:00+00,22015883.,-83.270965,42.428438,10587,19000,,GLENHURST,119701
-83.179959,42.427202,REG2021-06963,2021/08/24 00:00:00+00,22030185.,-83.179959,42.427202,10588,18500,,SCHAEFER,220512
,,REG2021-06964,2021/08/24 00:00:00+00,,,,10589,17214,,OHIO,
-83.000095,42.435903,REG2021-06965,2021/08/21 00:00:00+00,21034893.,-83.000095,42.435903,10590,19189,,DRESDEN,217248
-82.985158,42.360909,REG2021-06966,2021/08/21 00:00:00+00,19006644-50,-82.985158,42.360909,10591,9341,,agnes,333257
-83.218712,42.345121,REG2021-06969,2021/08/24 00:00:00+00,22077322.,-83.218712,42.345121,10592,7319,,ROSEMONT,162101
