X,Y,record_id,record_status_date,parcel_id,lon,lat,ObjectId,address_id,street_num,street_dir,street_name
-83.170493,42.415545,ANN2004-03167,2022/05/23 00:00:00+00,22019042-9,-83.170493,42.415545,1737,94284,16907,,MEYERS
,,ANN2004-03173,2021/10/06 00:00:00+00,,,,1738,,1457,,GRISWOLD LEGAL
-83.050101,42.334287,ANN2004-03177,2021/06/28 00:00:00+00,02002003.,-83.050101,42.334287,1739,251913,1439,,GRISWOLD
-83.235753,42.342832,ANN2004-03193,2020/12/16 00:00:00+00,22000380-5,-83.235753,42.342832,1740,371556,20005,W,WARREN
-83.179489,42.385359,ANN2004-03203,2019/05/21 00:00:00+00,22008384-9,-83.179489,42.385359,1741,215634,13676,W,GRAND RIVER
-83.164217,42.408087,ANN2004-03211,2020/02/24 00:00:00+00,16038913-4,-83.164217,42.408087,1742,538114,15815,,JAMES COUZENS
-83.197077,42.392484,ANN2004-03215,2022/10/13 00:00:00+00,22008283.,-83.197077,42.392484,1743,351814,15360,W,GRAND RIVER
-83.163493,42.407293,ANN2004-03218,2021/09/27 00:00:00+00,16038923-30,-83.163493,42.407293,1744,92898,15775,,JAMES COUZENS
-83.039743,42.331563,ANN2004-03225,2021/05/24 00:00:00+00,03000054-5,-83.039743,42.331563,1745,534977,520,E,LARNED
,,ANN2004-03243,2022/11/09 00:00:00+00,,,,1746,,517,,GRATIOT AKA 1500-06 BEAUBIEN
-83.044427,42.336711,ANN2004-03250,2022/06/22 00:00:00+00,01000256.,-83.044427,42.336711,1747,480803,441,,GRATIOT
-83.251371,42.428897,ANN2004-03260,2022/06/16 00:00:00+00,22016623-9,-83.251371,42.428897,1748,353167,21221,W,SEVEN MILE
-83.229987,42.386719,ANN2004-03286,2019/07/31 00:00:00+00,22009617-21,-83.229987,42.386719,1749,126242,19200,,SCHOOLCRAFT
-83.041352,42.335673,ANN2004-03294,2019/11/12 00:00:00+00,03000202.,-83.041352,42.335673,1750,54414,579,,MONROE
-83.059056,42.426162,ANN2004-03303,2022/09/08 00:00:00+00,13019121-2,-83.059056,42.426162,1751,286201,4405,E,NEVADA
-83.041426,42.335636,ANN2004-03316,2019/07/15 00:00:00+00,03000201.,-83.041426,42.335636,1752,16173,573,,MONROE
-83.223191,42.370335,ANN2004-03320,2022/05/02 00:00:00+00,22068310.,-83.223191,42.370335,1753,215564,18541,,WEAVER
-82.958983,42.449786,ANN2004-03324,2019/07/23 00:00:00+00,21028011-7,-82.958983,42.449786,1754,125086,15700,E,EIGHT MILE
-83.187243,42.373124,ANN2004-03341,2022/08/23 00:00:00+00,22006048-54,-83.187243,42.373124,1755,216428,14550,,PLYMOUTH
-83.041858,42.419312,ANN2004-03351,2022/07/06 00:00:00+00,13007360.,-83.041858,42.419312,1756,381550,5941,E,McNichols
-83.17978,42.409036,ANN2004-03356,2022/07/11 00:00:00+00,22030726-7,-83.17978,42.409036,1757,87344,15901,,SCHAEFER
-83.179603,42.40241,ANN2004-03357,2022/09/13 00:00:00+00,22011494.002L,-83.179603,42.40241,1758,87534,13600,,FENKELL
-83.169863,42.401877,ANN2004-03358,2020/10/29 00:00:00+00,22010605-11,-83.169863,42.401877,1759,86837,12721,,FENKELL
-83.160175,42.406616,ANN2004-03363,2020/01/14 00:00:00+00,16038415-8,-83.160175,42.406616,1760,538074,15733,,WYOMING
-83.160169,42.406426,ANN2004-03364,2022/10/30 00:00:00+00,16038420.,-83.160169,42.406426,1761,89915,15717,,WYOMING
-83.0526,42.328058,ANN2004-03375,2021/07/08 00:00:00+00,04000097-100,-83.0526,42.328058,1762,503952,541,W,FORT
-83.037875,42.437881,ANN2004-03387,2021/12/02 00:00:00+00,15014444.002L,-83.037875,42.437881,1763,538823,19430,,MT ELLIOTT
-82.970457,42.390851,ANN2004-03411,2022/01/04 00:00:00+00,21002531-8,-82.970457,42.390851,1764,306209,12620,E,WARREN
-82.929937,42.405619,ANN2004-03412,2021/10/22 00:00:00+00,21002259-62,-82.929937,42.405619,1765,322135,17040,E,WARREN
-82.936865,42.415897,ANN2004-03414,2022/09/19 00:00:00+00,21003792.,-82.936865,42.415897,1766,306763,17046,,HARPER
-83.007141,42.389688,ANN2004-03415,2021/07/10 00:00:00+00,19001650-3,-83.007141,42.389688,1767,80105,9240,,GRATIOT
-83.053578,42.361672,ANN2004-03418,2022/10/30 00:00:00+00,05002000-41,-83.053578,42.361672,1768,283358,1001,E,WARREN
-82.937253,42.416537,ANN2004-03420,2021/06/02 00:00:00+00,21004643-50,-82.937253,42.416537,1769,303765,17017,,HARPER
,,ANN2004-03421,2021/09/08 00:00:00+00,,,,1770,,400,,GRATIOT AKA: 1326 BRUSH
-83.06364,42.419251,ANN2004-03425,2019/12/20 00:00:00+00,13024977-80,-83.06364,42.419251,1771,270581,17132,,CONANT
-83.277885,42.414141,ANN2004-03427,2022/11/09 00:00:00+00,22013416.,-83.277885,42.414141,1772,110348,16951,,TELEGRAPH
-83.140945,42.411719,ANN2004-03430,2022/11/04 00:00:00+00,16017808-9,-83.140945,42.411719,1773,94903,16227,,LIVERNOIS
-83.180675,42.426037,ANN2004-03434,2021/12/02 00:00:00+00,22019166-75,-83.180675,42.426037,1774,538566,18420,,JAMES COUZENS
-83.219273,42.343655,ANN2004-03437,2021/12/02 00:00:00+00,22000724-8,-83.219273,42.343655,1775,215441,18334,W,WARREN
-83.147889,42.416879,ANN2004-03457,2022/09/02 00:00:00+00,16007973.,-83.147889,42.416879,1776,372555,7591,,MCNICHOLS
-83.039636,42.422997,ANN2004-03458,2019/09/03 00:00:00+00,13007382-3,-83.039636,42.422997,1777,276517,6200,E,DAVISON
,,ANN2004-03462,2021/08/03 00:00:00+00,,,,1778,,350,,MADISON
-83.04588,42.421649,ANN2004-03466,2022/08/11 00:00:00+00,13007656-60,-83.04588,42.421649,1779,276585,5625,E,DAVISON
-83.064028,42.421471,ANN2004-03467,2022/05/10 00:00:00+00,13007732-45,-83.064028,42.421471,1780,528871,3908,,Armada
-83.038731,42.346091,ANN2004-03477,2021/03/30 00:00:00+00,07002269.002L,-83.038731,42.346091,1781,255171,2460,,MARKET
-83.075357,42.435626,ANN2004-03490,2021/06/16 00:00:00+00,13025181-2,-83.075357,42.435626,1782,290252,19310,,CONANT
-83.187043,42.416753,ANN2004-03500,2022/03/04 00:00:00+00,22014032-4,-83.187043,42.416753,1783,66542,14340,W,MCNICHOLS
-83.15976,42.410283,ANN2004-03510,2022/02/08 00:00:00+00,16037536.,-83.15976,42.410283,1784,538161,16134,,WYOMING
-83.039875,42.354818,ANN2004-03513,2021/11/17 00:00:00+00,09001787.,-83.039875,42.354818,1785,259499,1943,,MACK
,,ANN2004-03514,2022/04/28 00:00:00+00,,,,1786,,22400,WEST,WARREN
-83.130394,42.388495,ANN2004-03521,2021/03/20 00:00:00+00,14006178.002L,-83.130394,42.388495,1787,537339,13201,,DEXTER
-83.013397,42.381329,ANN2004-03526,2019/04/15 00:00:00+00,17000704.,-83.013397,42.381329,1788,350125,8225,,GRATIOT
-83.021128,42.447979,ANN2004-03529,2019/06/25 00:00:00+00,17016546-7,-83.021128,42.447979,1789,266538,8200,E,EIGHT MILE
-83.024179,42.416825,ANN2004-03531,2022/09/09 00:00:00+00,15005449-58,-83.024179,42.416825,1790,351238,13535,,VAN DYKE
-83.192447,42.389877,ANN2004-03542,2022/01/14 00:00:00+00,22007043-8,-83.192447,42.389877,1791,351680,14959,W,GRAND RIVER
-83.064376,42.359406,ANN2004-03566,2020/10/19 00:00:00+00,01004234.,-83.064376,42.359406,1792,255699,5200,,WOODWARD
-83.127341,42.410387,ANN2004-03593,2022/07/19 00:00:00+00,08005231-6,-83.127341,42.410387,1793,30227,2590,,PURITAN
-83.040013,42.354799,ANN2004-03612,2022/09/28 00:00:00+00,09001786.,-83.040013,42.354799,1794,538720,1909,,MACK
-83.107562,42.421867,ANN2004-03616,2019/06/11 00:00:00+00,01009723-5,-83.107562,42.421867,1795,323154,17740,,WOODWARD
-83.197791,42.365709,ANN2004-03624,2022/09/09 00:00:00+00,22004508-10,-83.197791,42.365709,1796,216276,15500,,CHICAGO
-83.159069,42.373148,ANN2004-03625,2022/10/11 00:00:00+00,18016069-71,-83.159069,42.373148,1797,350789,11511,,WYOMING
-83.196909,42.372211,ANN2004-03627,2022/09/02 00:00:00+00,22005068-72,-83.196909,42.372211,1798,216367,15441,,PLYMOUTH
-83.15904,42.373814,ANN2004-03629,2022/05/12 00:00:00+00,18006706-7,-83.15904,42.373814,1799,216447,10000,,PLYMOUTH
-83.187961,42.365875,ANN2004-03630,2020/01/17 00:00:00+00,22004598-603,-83.187961,42.365875,1800,216287,14600,,CHICAGO
-83.21787,42.364679,ANN2004-03632,2022/09/02 00:00:00+00,22068037-40,-83.21787,42.364679,1801,215523,18151,,CHICAGO
-83.006711,42.367118,ANN2004-03634,2021/02/03 00:00:00+00,17000357.002L,-83.006711,42.367118,1802,546440,7937,,Mack
,,ANN2004-03635,2022/10/22 00:00:00+00,,,,1803,,15935,,MACK
-83.236363,42.386641,ANN2004-03636,2019/11/18 00:00:00+00,22009549-54,-83.236363,42.386641,1804,115561,19836,,SCHOOLCRAFT
-83.179559,42.401747,ANN2004-03637,2021/08/31 00:00:00+00,22010688-91,-83.179559,42.401747,1805,95012,13605,,FENKELL
-83.017994,42.355114,ANN2004-03638,2021/09/16 00:00:00+00,13009931-2,-83.017994,42.355114,1806,316427,3735,E,VERNOR
-83.021773,42.360877,ANN2004-03639,2022/01/17 00:00:00+00,13001593-4,-83.021773,42.360877,1807,327054,3561,,MT ELLIOTT
,,ANN2004-03640,2020/12/18 00:00:00+00,,,,1808,,14407,,MACK AKA 14411
-82.974042,42.420373,ANN2004-03641,2019/05/21 00:00:00+00,21055591-2,-82.974042,42.420373,1809,237992,11700,,CHALMERS
-83.140311,42.41742,ANN2004-03643,2022/09/07 00:00:00+00,02002443-5,-83.140311,42.41742,1810,238224,17100,,LIVERNOIS
-83.187395,42.351431,ANN2004-03644,2022/05/02 00:00:00+00,22040411-4,-83.187395,42.351431,1811,215931,14620,,TIREMAN
-83.196672,42.341889,ANN2004-03647,2022/04/22 00:00:00+00,22051366-74,-83.196672,42.341889,1812,172517,6827,,GREENFIELD
-83.170384,42.41546,ANN2004-03648,2021/12/03 00:00:00+00,22019041.,-83.170384,42.41546,1813,94283,16850,,JAMES COUZENS
-83.176234,42.431543,ANN2004-03654,2022/07/08 00:00:00+00,22017446-8,-83.176234,42.431543,1814,30590,13110,W,SEVEN MILE
-83.157492,42.359622,ANN2004-03655,2021/10/25 00:00:00+00,18015934-7,-83.157492,42.359622,1815,216208,8820,,WYOMING
-83.247791,42.429729,ANN2004-03657,2022/01/04 00:00:00+00,22016878-83,-83.247791,42.429729,1816,95738,20800,W,SEVEN MILE
-83.256361,42.400612,ANN2004-03658,2021/11/24 00:00:00+00,22011243-50,-83.256361,42.400612,1817,110590,21740,,FENKELL
-83.005271,42.356756,ANN2004-03659,2022/10/25 00:00:00+00,17000152.,-83.005271,42.356756,1818,282735,7353,,KERCHEVAL
-83.221246,42.343005,ANN2004-03660,2021/07/20 00:00:00+00,22000259-62,-83.221246,42.343005,1819,352547,18501,W,WARREN
,,ANN2004-03661,2022/01/19 00:00:00+00,,,,1820,,18741,WEST,WARREN
-83.234989,42.343493,ANN2004-03662,2019/06/07 00:00:00+00,22000570-4,-83.234989,42.343493,1821,215414,19840,W,WARREN
,,ANN2004-03663,2022/11/04 00:00:00+00,,,,1822,,17690,,JOY ROAD
-83.022773,42.4479,ANN2004-03664,2019/10/04 00:00:00+00,17005740.003,-83.022773,42.4479,1823,266638,8076,E,EIGHT MILE
-83.126638,42.384439,ANN2004-03665,2021/01/19 00:00:00+00,12010527-30,-83.126638,42.384439,1824,52328,12340,,DEXTER
,,ANN2004-03666,2021/09/13 00:00:00+00,,,,1825,,20940,,JOY ROAD
-83.01823,42.355055,ANN2004-03670,2022/06/10 00:00:00+00,13009970.,-83.01823,42.355055,1826,316424,3711,,VERNOR
-83.120816,42.313754,ANN2004-03671,2022/09/29 00:00:00+00,18001365-6,-83.120816,42.313754,1827,36923,7155,W,VERNOR
-83.024237,42.419878,ANN2004-03672,2020/01/27 00:00:00+00,15005426.,-83.024237,42.419878,1828,269718,17101,,VAN DYKE
-83.12254,42.393282,ANN2004-03673,2020/03/31 00:00:00+00,10007565-75,-83.12254,42.393282,1829,30833,2600,W,DAVISON
-83.145707,42.386634,ANN2004-03675,2021/08/26 00:00:00+00,16024128.,-83.145707,42.386634,1830,83800,7500,W,DAVISON
-83.089562,42.322465,ANN2004-03677,2022/09/08 00:00:00+00,14000307-0,-83.089562,42.322465,1831,349123,3801,W,VERNOR
-83.023437,42.401285,ANN2004-03678,2022/02/01 00:00:00+00,15005558.,-83.023437,42.401285,1832,195007,9701,,VAN DYKE
-82.989438,42.397762,ANN2004-03679,2022/10/18 00:00:00+00,21046212-20,-82.989438,42.397762,1833,226991,9000,,CONNER
-83.005217,42.411378,ANN2004-03681,2021/12/02 00:00:00+00,21046330-5,-83.005217,42.411378,1834,247306,11846,,CONNER
-83.261765,42.342026,ANN2004-03683,2022/03/24 00:00:00+00,22000407-13,-83.261765,42.342026,1835,159675,22640,W,WARREN
-83.139197,42.389005,ANN2004-03684,2022/01/20 00:00:00+00,14013224-8,-83.139197,42.389005,1836,69629,13730,,LIVERNOIS
-83.199792,42.444163,ANN2004-03687,2021/11/10 00:00:00+00,22050451.,-83.199792,42.444163,1837,17398,20500,,GREENFIELD
-83.023333,42.398346,ANN2004-03695,2019/06/03 00:00:00+00,15005577-83,-83.023333,42.398346,1838,319273,9365,,VAN DYKE
-82.935984,42.416262,ANN2004-03696,2019/08/16 00:00:00+00,21003787-91,-82.935984,42.416262,1839,306804,17100,,HARPER
,,ANN2004-03699,2020/12/04 00:00:00+00,,,,1840,,15435,,JOY ROAD
-83.023879,42.364135,ANN2004-03700,2022/04/12 00:00:00+00,13001767-73,-83.023879,42.364135,1841,539566,3766,,GRATIOT
-83.08812,42.331073,ANN2004-03704,2022/09/22 00:00:00+00,12000308-12,-83.08812,42.331073,1842,151660,3255,,MICHIGAN
-83.140685,42.330932,ANN2004-03706,2022/07/26 00:00:00+00,20004501-5,-83.140685,42.330932,1843,350012,7931,,MICHIGAN
-83.176579,42.430857,ANN2004-03708,2021/09/23 00:00:00+00,22015941-5,-83.176579,42.430857,1844,220814,13141,W,SEVEN MILE
-83.139429,42.369277,ANN2004-03709,2020/01/07 00:00:00+00,16005180-9,-83.139429,42.369277,1845,83817,9800,W,GRAND RIVER
,,ANN2004-03711,2019/09/05 00:00:00+00,,,,1846,,10001,,FENKELL
-83.17844,42.373459,ANN2004-03716,2021/09/16 00:00:00+00,22030994-1000,-83.17844,42.373459,1847,216435,11611,,SCHAEFER
-82.967271,42.44952,ANN2004-03722,2021/03/30 00:00:00+00,21028413-5,-82.967271,42.44952,1848,255172,15000,E,EIGHT MILE
-82.964943,42.435818,ANN2004-03724,2021/02/24 00:00:00+00,21021197-203,-82.964943,42.435818,1849,150545,15201,E,SEVEN MILE
-83.21972,42.415848,ANN2004-03727,2022/08/08 00:00:00+00,22013810-9,-83.21972,42.415848,1850,100691,18120,W,MCNICHOLS
-83.10454,42.367758,ANN2004-03730,2019/10/23 00:00:00+00,10007428.007,-83.10454,42.367758,1851,350157,8406,,LINWOOD
-83.063199,42.354279,ANN2004-03731,2021/12/23 00:00:00+00,02001788-90,-83.063199,42.354279,1852,254412,4661,,WOODWARD
-83.138253,42.364456,ANN2004-03732,2022/05/19 00:00:00+00,16017338.,-83.138253,42.364456,1853,540632,9300,,LIVERNOIS
-83.159549,42.388202,ANN2004-03733,2019/12/02 00:00:00+00,16038595-6,-83.159549,42.388202,1854,181759,10003,,SCHOOLCRAFT
,,ANN2004-03734,2021/09/20 00:00:00+00,,,,1855,,7440,,DIX
-83.095438,42.346301,ANN2004-03736,2019/08/08 00:00:00+00,12000635-48,-83.095438,42.346301,1856,45132,2971,W,WARREN
-83.187255,42.402142,ANN2004-03739,2021/02/17 00:00:00+00,22011439-47,-83.187255,42.402142,1857,139914,14444,,FENKELL
-83.189082,42.416841,ANN2004-03741,2021/08/02 00:00:00+00,22014009-15,-83.189082,42.416841,1858,67632,14530,W,MCNICHOLS
-83.125373,42.309316,ANN2004-03742,2022/06/28 00:00:00+00,20005172-3,-83.125373,42.309316,1859,53271,930,,SPRINGWELLS
-83.047212,42.351976,ANN2004-03745,2021/06/08 00:00:00+00,05001404-43,-83.047212,42.351976,1860,259079,975,,MACK
-83.241522,42.415356,ANN2004-03747,2022/03/08 00:00:00+00,22013622.,-83.241522,42.415356,1861,112317,20300,,MCNICHOLS
-83.198784,42.415632,ANN2004-03750,2021/10/06 00:00:00+00,22012966-9,-83.198784,42.415632,1862,142840,15445,W,MCNICHOLS
-83.063561,42.433436,ANN2004-03751,2022/08/19 00:00:00+00,13008452-61,-83.063561,42.433436,1863,299696,4041,E,SEVEN MILE
-83.116695,42.344891,ANN2004-03752,2022/09/02 00:00:00+00,16001930.,-83.116695,42.344891,1864,215866,4710,W,WARREN
-83.131431,42.34504,ANN2004-03753,2021/12/14 00:00:00+00,18006948.,-83.131431,42.34504,1865,215867,6330,W,WARREN
-82.990514,42.435133,ANN2004-03754,2019/08/28 00:00:00+00,21021059-63,-82.990514,42.435133,1866,221568,13033,E,SEVEN MILE
-83.020842,42.370178,ANN2004-03755,2019/10/29 00:00:00+00,15000381.,-83.020842,42.370178,1867,344605,6811,,GRATIOT
-83.277904,42.414878,ANN2004-03758,2021/04/21 00:00:00+00,22122700.001,-83.277904,42.414878,1868,538296,17101,,TELEGRAPH
-83.283142,42.413973,ANN2004-03759,2022/10/10 00:00:00+00,22013433-4,-83.283142,42.413973,1869,110351,24555,W,MCNICHOLS
-83.12272,42.377056,ANN2004-03761,2022/11/18 00:00:00+00,14006250.,-83.12272,42.377056,1870,75483,11301,,DEXTER
-83.138038,42.367959,ANN2004-03767,2022/01/10 00:00:00+00,16004945-6,-83.138038,42.367959,1871,71979,9600,,LIVERNOIS
-83.186993,42.372579,ANN2004-03769,2022/08/24 00:00:00+00,22004975-80,-83.186993,42.372579,1872,216410,14545,,PLYMOUTH
-83.145819,42.385935,ANN2004-03770,2022/08/12 00:00:00+00,16024129-33,-83.145819,42.385935,1873,349879,7501,W,DAVISON
-83.165899,42.28871,ANN2004-03771,2022/10/20 00:00:00+00,20018000-14,-83.165899,42.28871,1874,346845,335,S,SCHAEFER
-82.995792,42.408399,ANN2004-03773,2021/09/03 00:00:00+00,21028877-82,-82.995792,42.408399,1875,247334,11155,,GRATIOT
-83.208634,42.401039,ANN2004-03774,2022/10/17 00:00:00+00,22010769.,-83.208634,42.401039,1876,142248,16343,,FENKELL
-83.178636,42.399429,ANN2004-03780,2022/07/25 00:00:00+00,22029902-7,-83.178636,42.399429,1877,92130,14940,,SCHAEFER
-83.159561,42.388782,ANN2004-03781,2022/06/16 00:00:00+00,16038592-4,-83.159561,42.388782,1878,215675,13901,,WYOMING
-83.237816,42.415579,ANN2004-03782,2022/09/28 00:00:00+00,22013639-43,-83.237816,42.415579,1879,101392,19830,W,MCNICHOLS
-83.144642,42.289023,ANN2004-03783,2021/07/12 00:00:00+00,20015315.,-83.144642,42.289023,1880,346850,270,S,FORT
-83.285768,42.428314,ANN2004-03784,2022/11/10 00:00:00+00,22016759-60,-83.285768,42.428314,1881,353338,24761,W,SEVEN MILE
-83.159384,42.403867,ANN2004-03785,2021/08/13 00:00:00+00,16037465-9,-83.159384,42.403867,1882,91285,15378,,WYOMING
-83.134562,42.410271,ANN2004-03786,2022/02/04 00:00:00+00,12005517-21,-83.134562,42.410271,1883,28849,3344,,PURITAN
-83.159601,42.409476,ANN2004-03787,2022/08/17 00:00:00+00,16007574-9,-83.159601,42.409476,1884,94906,8943,,PURITAN
-83.135051,42.308591,ANN2004-03790,2021/08/20 00:00:00+00,20004269-72,-83.135051,42.308591,1885,49431,8900,W,VERNOR
-83.093851,42.36078,ANN2004-03792,2019/09/19 00:00:00+00,10005097.,-83.093851,42.36078,1886,80663,6353,,14TH
,,ANN2004-03794,2022/09/02 00:00:00+00,,,,1887,,19009,,Mack
,,ANN2004-03795,2022/08/18 00:00:00+00,,,,1888,,1781,S,FORT
,,ANN2004-03796,2020/08/17 00:00:00+00,,,,1889,,2561,S,FORT
-83.001202,42.448688,ANN2004-03797,2021/09/01 00:00:00+00,21028412.004,-83.001202,42.448688,1890,162005,12210,E,EIGHT MILE
-83.14011,42.391642,ANN2004-03799,2019/11/05 00:00:00+00,16024039.,-83.14011,42.391642,1891,68891,14001,,LIVERNOIS
-83.139595,42.330951,ANN2004-03804,2021/11/15 00:00:00+00,20004499.,-83.139595,42.330951,1892,540285,7849,,MICHIGAN
-83.101319,42.418175,ANN2004-03809,2021/03/18 00:00:00+00,01004403-5,-83.101319,42.418175,1893,159240,1,E,MCNICHOLS
-83.123665,42.336395,ANN2004-03812,2022/11/09 00:00:00+00,16017206-60,-83.123665,42.336395,1894,349371,4930,,LIVERNOIS
-83.109163,42.345087,ANN2004-03815,2022/04/08 00:00:00+00,14001198-9,-83.109163,42.345087,1895,347619,4040,W,WARREN
-83.067228,42.446917,ANN2004-03824,2019/05/13 00:00:00+00,13009155-7,-83.067228,42.446917,1896,285861,3732,E,EIGHT MILE
-83.036408,42.422849,ANN2004-03825,2022/04/25 00:00:00+00,15003803.,-83.036408,42.422849,1897,536398,6440,E,DAVISON
,,ANN2004-03826,2022/10/11 00:00:00+00,,,,1898,,2640,S,FORT
-83.069614,42.331135,ANN2004-03827,2021/06/21 00:00:00+00,08000512.002L,-83.069614,42.331135,1899,238971,1715,,MICHIGAN
-83.216832,42.343025,ANN2004-03830,2022/10/05 00:00:00+00,22000233-6,-83.216832,42.343025,1900,214050,18141,W,WARREN
,,ANN2004-03832,2022/03/14 00:00:00+00,,,,1901,,1701,E,GRAND BLVD
-83.219582,42.365656,ANN2004-03837,2022/09/15 00:00:00+00,22004279-90,-83.219582,42.365656,1902,215528,18310,,CHICAGO
-82.997374,42.3826,ANN2004-03839,2020/03/10 00:00:00+00,19001306.,-82.997374,42.3826,1903,301316,9949,E,WARREN
,,ANN2004-03840,2022/06/29 00:00:00+00,,,,1904,,2844,E,GRAND BLVD
,,ANN2004-03842,2022/09/27 00:00:00+00,,,,1905,,8635,,MACK
-83.235295,42.407838,ANN2004-03846,2022/07/14 00:00:00+00,22007980.,-83.235295,42.407838,1906,123665,19614,W,GRAND RIVER
,,ANN2004-03851,2021/06/11 00:00:00+00,,,,1907,,10100,,MACK
-83.075767,42.432611,ANN2004-03852,2019/03/18 00:00:00+00,09007394-7,-83.075767,42.432611,1908,348824,2700,E,SEVEN MILE
,,ANN2004-03853,2021/02/25 00:00:00+00,,,,1909,,11395,E,MCNICHOLS
,,ANN2004-03861,2022/04/21 00:00:00+00,,,,1910,,18650,,FORD
,,ANN2004-03864,2022/09/19 00:00:00+00,,,,1911,,18430,,FORD RD
-83.230452,42.3861,ANN2004-03870,2021/12/08 00:00:00+00,22008929-33,-83.230452,42.3861,1912,115442,19245,,SCHOOLCRAFT
-83.020255,42.387183,ANN2004-03876,2019/09/20 00:00:00+00,17009483-7,-83.020255,42.387183,1913,239166,6420,,VAN DYKE
-82.988034,42.418304,ANN2004-03879,2022/04/21 00:00:00+00,21028711-4,-82.988034,42.418304,1914,238259,12600,,GRATIOT
-83.10585,42.446597,ANN2004-03880,2020/02/20 00:00:00+00,09008316-21,-83.10585,42.446597,1915,278749,231,W,EIGHT MILE
-83.095766,42.43211,ANN2004-03881,2022/09/26 00:00:00+00,09007562-76,-83.095766,42.43211,1916,202706,800,E,SEVEN MILE
,,ANN2004-03885,2022/08/09 00:00:00+00,,,,1917,,18900,,FORD RD
-83.177749,42.382317,ANN2004-03886,2021/07/26 00:00:00+00,22029805-21,-83.177749,42.382317,1918,213821,12750,,SCHAEFER
,,ANN2004-03887,2022/07/29 00:00:00+00,,,,1919,,10200,,ROSA PARKS BLVD
-83.055539,42.407195,ANN2004-03888,2021/01/19 00:00:00+00,13024914-5,-83.055539,42.407195,1920,273835,12020,,Conant
-83.041985,42.422319,ANN2004-03890,2019/11/01 00:00:00+00,13007406.,-83.041985,42.422319,1921,276516,5944,E,DAVISON
-83.061775,42.415107,ANN2004-03891,2022/10/25 00:00:00+00,09006352-8,-83.061775,42.415107,1922,276603,3600,E,DAVISON
-83.140086,42.408946,ANN2004-03892,2021/02/02 00:00:00+00,12013223-7,-83.140086,42.408946,1923,9719,15880,,LIVERNOIS
-83.135008,42.416904,ANN2004-03894,2020/12/15 00:00:00+00,12005616.,-83.135008,42.416904,1924,12831,3345,W,MCNICHOLS
-82.976207,42.449197,ANN2004-03895,2022/11/03 00:00:00+00,21028161-72,-82.976207,42.449197,1925,183507,14202,E,EIGHT MILE
-83.125114,42.336517,ANN2004-03899,2020/01/25 00:00:00+00,18006999.,-83.125114,42.336517,1926,349377,5015,,LIVERNOIS
-83.140186,42.389787,ANN2004-03900,2021/12/23 00:00:00+00,16025279-86,-83.140186,42.389787,1927,69643,13825,,LIVERNOIS
-82.99489,42.391747,ANN2004-03901,2022/06/10 00:00:00+00,21040220-5,-82.99489,42.391747,1928,294787,5680,,FRENCH
-83.142421,42.445821,ANN2004-03902,2020/03/03 00:00:00+00,16017431-6,-83.142421,42.445821,1929,19338,6401,W,EIGHT MILE
-83.199246,42.430832,ANN2004-03906,2022/09/27 00:00:00+00,22017263.,-83.199246,42.430832,1930,67695,15444,W,SEVEN MILE
-83.115279,42.417839,ANN2004-03916,2022/01/07 00:00:00+00,02002496-500,-83.115279,42.417839,1931,279448,928,W,MCNICHOLS
-83.160521,42.415615,ANN2004-03920,2021/06/25 00:00:00+00,16038281-90,-83.160521,42.415615,1932,94443,16861,,WYOMING
-82.961511,42.420705,ANN2004-03922,2022/09/30 00:00:00+00,21072418-20,-82.961511,42.420705,1933,303399,11624,,WHITTIER
-83.177082,42.409196,ANN2004-03932,2021/02/18 00:00:00+00,22011988.,-83.177082,42.409196,1934,537379,13333,,PURITAN
-83.199052,42.402615,ANN2004-03942,2019/03/19 00:00:00+00,22050850.,-83.199052,42.402615,1935,145620,15341,,GREENFIELD
-82.974246,42.439768,ANN2004-03944,2021/05/13 00:00:00+00,21028523-5,-82.974246,42.439768,1936,161043,14670,,GRATIOT
,,ANN2004-03948,2022/03/15 00:00:00+00,,,,1937,,20132,,JOY ROAD
-83.257218,42.400101,ANN2004-03960,2022/10/30 00:00:00+00,22010952-4,-83.257218,42.400101,1938,115550,22001,,FENKELL
-83.123819,42.392008,ANN2004-03969,2021/05/14 00:00:00+00,10004197.003,-83.123819,42.392008,1939,40305,2735,W,DAVISON
-83.068869,42.385837,ANN2004-03974,2020/01/15 00:00:00+00,05002963-8,-83.068869,42.385837,1940,345782,1200,,HOLBROOK
-83.117157,42.369759,ANN2004-03977,2021/12/13 00:00:00+00,12010455.,-83.117157,42.369759,1941,350351,9122,,DEXTER
-83.200207,42.428882,ANN2004-03984,2021/03/30 00:00:00+00,22050590-5,-83.200207,42.428882,1942,62431,18911,,GREENFIELD
-83.200634,42.436111,ANN2004-03985,2022/10/31 00:00:00+00,22050505-6,-83.200634,42.436111,1943,352922,19711,,GREENFIELD
-83.217119,42.399977,ANN2004-04003,2022/03/18 00:00:00+00,22007213-9,-83.217119,42.399977,1944,535742,17739,W,GRAND RIVER
,,ANN2004-04014,2022/11/22 00:00:00+00,,,,1945,,18743,,JOY ROAD
-83.200113,42.42931,ANN2004-04018,2022/09/20 00:00:00+00,22050580-3,-83.200113,42.42931,1946,538703,18949,,GREENFIELD
,,ANN2004-04023,2021/07/23 00:00:00+00,,,,1947,,4701,,MICHIGAN
