X,Y,record_id,issued_date,expire_date,days_til_expiration,address,parcel_id,lat,lon,ObjectId,address_id
-83.220261,42.356081,PMB2021-03620,2021/12/21 00:00:00+00,2024/12/21 00:00:00+00,773,8603 PENROD,22078108.,42.356081,-83.220261,1185,163017
,,PMB2005-01221,2021/12/21 00:00:00+00,2024/12/21 00:00:00+00,773,18646 KELLY RD,,,,1186,
,,PMB2004-30512,2021/12/21 00:00:00+00,2024/12/21 00:00:00+00,773,9238 HARTWELL,,,,1187,
-83.022762,42.447134,PMB2021-01428,2021/12/21 00:00:00+00,2024/12/21 00:00:00+00,773,20467 TERRELL,17016614.,42.447134,-83.022762,1188,265230
-83.187953,42.355332,PMB2015-01522,2021/01/28 00:00:00+00,2024/12/21 00:00:00+00,773,8318 MARLOWE,22040451.,42.355332,-83.187953,1189,189316
-83.104675,42.389917,PMB2021-03641,2021/12/21 00:00:00+00,2024/12/21 00:00:00+00,773,1559 MONTEREY,06003283.,42.389917,-83.104675,1190,257555
-83.223026,42.395928,PMB2006-02669,2021/12/21 00:00:00+00,2024/12/21 00:00:00+00,773,14651 FAUST,22079092.,42.395928,-83.223026,1191,125656
-82.964932,42.429503,PMB2018-06577,2021/02/09 00:00:00+00,2024/12/22 00:00:00+00,774,18310 HAYES,21056548-9,42.429503,-82.964932,1192,85570
-83.183813,42.405447,PMB2009-02278,2021/12/22 00:00:00+00,2024/12/22 00:00:00+00,774,15517 CRUSE,22034354.,42.405447,-83.183813,1193,87779
-83.206315,42.408321,PMB2007-00268,2021/12/22 00:00:00+00,2024/12/22 00:00:00+00,774,15908 ST MARYS,22058649.,42.408321,-83.206315,1194,144807
-83.224671,42.346324,PMB2004-05304,2021/12/22 00:00:00+00,2024/12/22 00:00:00+00,774,7409 STAHELIN,22083979.,42.346324,-83.224671,1195,165185
-83.20556,42.400458,PMB2021-02172,2021/12/22 00:00:00+00,2024/12/22 00:00:00+00,774,16038 ELLSWORTH,22010569.001,42.400458,-83.20556,1196,139841
-82.965626,42.429463,PMB2004-19965,2021/02/09 00:00:00+00,2024/12/22 00:00:00+00,774,15109 MAPLERIDGE,21017644.,42.429463,-82.965626,1197,85512
-83.08843,42.445547,PMB2020-02824,2021/06/25 00:00:00+00,2024/12/22 00:00:00+00,774,20445 Greeley,09019402.,42.445547,-83.08843,1198,276738
-83.285364,42.435768,PMB2018-03085,2021/12/22 00:00:00+00,2024/12/22 00:00:00+00,774,19853 GRANDVIEW,22124230.003,42.435768,-83.285364,1199,120672
-82.916711,42.41549,PMB2005-05852,2021/02/16 00:00:00+00,2024/12/22 00:00:00+00,774,5292 ASHLEY,21078659.,42.41549,-82.916711,1200,323620
-83.214612,42.426965,PMB2006-05840,2021/12/22 00:00:00+00,2024/12/22 00:00:00+00,774,18628 OAKFIELD,22069321.,42.426965,-83.214612,1201,78830
-83.238215,42.435674,PMB2018-02411,2021/12/22 00:00:00+00,2024/12/22 00:00:00+00,774,19749 PLAINVIEW,22094235.,42.435674,-83.238215,1202,102357
-83.21961,42.339355,PMB2021-01800,2021/12/22 00:00:00+00,2024/12/22 00:00:00+00,774,6533 Penrod,22078245.,42.339355,-83.21961,1203,157235
-83.184608,42.398472,PMB2005-13790,2021/12/22 00:00:00+00,2024/12/22 00:00:00+00,774,14893 ARDMORE,22035262.,42.398472,-83.184608,1204,137704
-83.203156,42.38571,PMB2004-13998,2021/12/22 00:00:00+00,2024/12/22 00:00:00+00,774,13567 RUTHERFORD,22056599.,42.38571,-83.203156,1205,136770
-83.224452,42.354828,PMB2005-05207,2021/04/29 00:00:00+00,2024/12/22 00:00:00+00,774,8444 STAHELIN,22082875-6,42.354828,-83.224452,1206,160719
-83.110248,42.428742,PMB2014-01418,2021/12/22 00:00:00+00,2024/12/22 00:00:00+00,774,563 W GOLDEN GATE,01006387.,42.428742,-83.110248,1207,61690
,,PMB2017-03218,2021/12/22 00:00:00+00,2024/12/22 00:00:00+00,774,13974 ASBURY PARK,,,,1208,
-82.980832,42.447057,PMB2021-03609,2021/12/22 00:00:00+00,2024/12/22 00:00:00+00,774,13913 EDMORE,21026633.,42.447057,-82.980832,1209,188284
-82.958348,42.392996,PMB2005-02709,2021/12/22 00:00:00+00,2024/12/22 00:00:00+00,774,4688 LAKEWOOD,21054661.,42.392996,-82.958348,1210,307100
,,PMB2005-08418,2021/03/02 00:00:00+00,2024/12/22 00:00:00+00,774,10035 VAUGHAN,,,,1211,
-83.217785,42.373868,PMB2005-00662,2021/03/01 00:00:00+00,2024/12/22 00:00:00+00,774,11706 ASHTON,22074916.,42.373868,-83.217785,1212,181539
-83.22405,42.359038,PMB2004-27223,2021/02/23 00:00:00+00,2024/12/22 00:00:00+00,774,8885 BRACE,22081144.,42.359038,-83.22405,1213,167532
-83.210859,42.36719,PMB2021-02732,2021/12/23 00:00:00+00,2024/12/23 00:00:00+00,775,9637 Abington,22066508.,42.36719,-83.210859,1214,203570
-83.280637,42.413226,PMB2018-05454,2021/12/23 00:00:00+00,2024/12/23 00:00:00+00,775,16888 LENORE,22123339.001,42.413226,-83.280637,1215,106644
-83.231372,42.432046,PMB2018-02139,2021/12/23 00:00:00+00,2024/12/23 00:00:00+00,775,19323 SHAFTSBURY,22087396.076,42.432046,-83.231372,1216,115260
-83.155533,42.424096,PMB2021-00203,2021/02/09 00:00:00+00,2024/12/23 00:00:00+00,775,18115 CHERRYLAWN,16033234.,42.424096,-83.155533,1217,10716
-83.13463,42.309079,PMB2021-03623,2021/12/23 00:00:00+00,2024/12/23 00:00:00+00,775,2334 OAKDALE,20008026.,42.309079,-83.13463,1218,48745
-82.947469,42.428932,PMB2015-00936,2021/12/23 00:00:00+00,2024/12/23 00:00:00+00,775,12092 WAYBURN,21063668.004,42.428932,-82.947469,1219,311049
-83.211842,42.42825,PMB2018-01838,2021/12/23 00:00:00+00,2024/12/23 00:00:00+00,775,18717 BILTMORE,22064340.011,42.42825,-83.211842,1220,80403
-83.218712,42.345121,PMB2021-01865,2021/12/23 00:00:00+00,2024/12/23 00:00:00+00,775,7319 ROSEMONT,22077322.,42.345121,-83.218712,1221,162101
-83.183284,42.421698,PMB2021-02456,2021/12/23 00:00:00+00,2024/12/23 00:00:00+00,775,17596 STANSBURY,22033534.,42.421698,-83.183284,1222,67022
-83.184213,42.413952,PMB2021-00637,2021/03/09 00:00:00+00,2024/12/28 00:00:00+00,780,16663 CRUSE,22034282.,42.413952,-83.184213,1223,88979
-83.28221,42.41835,PMB2017-03176,2021/06/08 00:00:00+00,2024/12/28 00:00:00+00,780,17408 FENTON,22123665.001,42.41835,-83.28221,1224,109114
-83.054338,42.407418,PMB2017-00778,2021/01/13 00:00:00+00,2024/12/28 00:00:00+00,780,3875 COMMOR,13006244.,42.407418,-83.054338,1225,274006
-83.153736,42.35258,PMB2010-00777,2021/12/28 00:00:00+00,2024/12/28 00:00:00+00,780,8048 WISCONSIN,18015274.,42.35258,-83.153736,1226,191471
-83.071331,42.37315,PMB2006-05347,2021/02/09 00:00:00+00,2024/12/28 00:00:00+00,780,245 CUSTER,01002106.002L,42.37315,-83.071331,1227,340571
-83.030881,42.42001,PMB2020-03630,2021/02/02 00:00:00+00,2024/12/29 00:00:00+00,781,6836 COVERT,15003383.,42.42001,-83.030881,1228,269573
-83.065402,42.419985,PMB2005-08477,2021/12/29 00:00:00+00,2024/12/29 00:00:00+00,781,17190 MORAN,09009009.,42.419985,-83.065402,1229,281951
-83.160233,42.382951,PMB2020-02601,2021/04/12 00:00:00+00,2024/12/29 00:00:00+00,781,12755 WASHBURN,16039939.,42.382951,-83.160233,1230,214217
-83.241063,42.358772,PMB2016-02253,2021/12/30 00:00:00+00,2024/12/30 00:00:00+00,782,8883 FIELDING,22103395.,42.358772,-83.241063,1231,166065
-83.261218,42.439092,PMB2010-01228,2021/12/30 00:00:00+00,2024/12/30 00:00:00+00,782,20083 HOUGHTON,22115419.012,42.439092,-83.261218,1232,103958
-82.926912,42.404676,PMB2019-00097,2022/01/04 00:00:00+00,2025/01/04 00:00:00+00,787,17185 Ontario,21002085-6,42.404676,-82.926912,1233,319869
,,PMB2004-06872,2022/01/04 00:00:00+00,2025/01/04 00:00:00+00,787,580 ALTER ROAD,,,,1234,
-83.229511,42.356047,PMB2020-02556,2022/01/04 00:00:00+00,2025/01/04 00:00:00+00,787,8610 Grandville,22088182.,42.356047,-83.229511,1235,162954
-82.915264,42.413974,PMB2017-03887,2021/03/17 00:00:00+00,2025/01/04 00:00:00+00,787,5084 LAFONTAINE,21078591.,42.413974,-82.915264,1236,302318
-83.189359,42.421374,PMB2017-03909,2022/01/04 00:00:00+00,2025/01/04 00:00:00+00,787,17576 HUBBELL,22039260-1,42.421374,-83.189359,1237,66062
-83.067829,42.423724,PMB2003-00392,2022/01/04 00:00:00+00,2025/01/04 00:00:00+00,787,3601 MINNESOTA,09009352.,42.423724,-83.067829,1238,541238
-83.011317,42.366427,PMB2021-02257,2022/01/04 00:00:00+00,2025/01/04 00:00:00+00,787,3682 Sheridan,17012773.,42.366427,-83.011317,1239,334020
-83.205645,42.434673,PMB2021-01648,2022/01/04 00:00:00+00,2025/01/04 00:00:00+00,787,19447 Rutherford,22056264.,42.434673,-83.205645,1240,60049
-83.25197,42.418026,PMB2020-03579,2021/02/05 00:00:00+00,2025/01/04 00:00:00+00,787,17334 Bentler,22110651-4,42.418026,-83.25197,1241,544869
-83.193375,42.371452,PMB2021-02067,2022/01/04 00:00:00+00,2025/01/04 00:00:00+00,787,11375 COYLE,22045673-4,42.371452,-83.193375,1242,211837
,,PMB2021-03443,2022/01/04 00:00:00+00,2025/01/04 00:00:00+00,787,17174 San Jaun,,,,1243,
-83.15854,42.431624,PMB2004-12489,2022/01/04 00:00:00+00,2025/01/04 00:00:00+00,787,8734 W SEVEN MILE,16008768.,42.431624,-83.15854,1244,27659
-82.941634,42.425784,PMB2020-01105,2021/02/02 00:00:00+00,2025/01/04 00:00:00+00,787,11444 SOMERSET,21067317.,42.425784,-82.941634,1245,312059
-83.244757,42.420831,PMB2018-02438,2022/01/04 00:00:00+00,2025/01/04 00:00:00+00,787,17624 PATTON,22104084.,42.420831,-83.244757,1246,113339
-83.236993,42.346124,PMB2017-01211,2022/01/05 00:00:00+00,2025/01/05 00:00:00+00,788,7411 VAUGHAN,22098622.,42.346124,-83.236993,1247,164990
-83.242595,42.368499,PMB2017-00488,2022/01/05 00:00:00+00,2025/01/05 00:00:00+00,788,9995 PATTON,22104742.,42.368499,-83.242595,1248,181208
-83.147199,42.430514,PMB2016-00650,2022/01/05 00:00:00+00,2025/01/05 00:00:00+00,788,18953 SAN JUAN,16025856.,42.430514,-83.147199,1249,14078
-82.9931,42.445486,PMB2020-03063,2022/01/05 00:00:00+00,2025/01/05 00:00:00+00,788,20115 Westphalia,21031790.,42.445486,-82.9931,1250,172522
-83.070886,42.427689,PMB2005-12193,2022/01/05 00:00:00+00,2025/01/05 00:00:00+00,788,18127 MCDOUGALL,09010562.,42.427689,-83.070886,1251,288562
-83.17239,42.353538,PMB2021-03499,2022/01/05 00:00:00+00,2025/01/05 00:00:00+00,788,8146 WARD,22024494.,42.353538,-83.17239,1252,192767
-83.129278,42.385974,PMB2008-06370,2021/04/06 00:00:00+00,2025/01/05 00:00:00+00,788,3734 LESLIE,14005003.,42.385974,-83.129278,1253,79253
-83.003687,42.382152,PMB2022-00653,2022/01/05 00:00:00+00,2025/01/05 00:00:00+00,788,5162 HOLCOMB,19008312.,42.382152,-83.003687,1254,30241
-83.003798,42.361831,PMB2021-00132,2021/01/26 00:00:00+00,2025/01/05 00:00:00+00,788,2543 BEALS,17010496-7,42.361831,-83.003798,1255,331637
-83.102684,42.428484,PMB2009-00347,2021/06/23 00:00:00+00,2025/01/05 00:00:00+00,788,20 W HILDALE,01006295.,42.428484,-83.102684,1256,66160
-83.15048,42.436181,PMB2012-01896,2022/01/05 00:00:00+00,2025/01/05 00:00:00+00,788,19464 WOODINGHAM,16028553.,42.436181,-83.15048,1257,25121
-83.172866,42.413324,PMB2011-02627,2022/01/05 00:00:00+00,2025/01/05 00:00:00+00,788,16594 SORRENTO,22023657.,42.413324,-83.172866,1258,93960
-82.927154,42.410627,PMB2014-01495,2022/01/05 00:00:00+00,2025/01/05 00:00:00+00,788,5285 NEFF,21076299.004,42.410627,-82.927154,1259,305564
-83.163957,42.406874,PMB2014-00360,2022/01/05 00:00:00+00,2025/01/05 00:00:00+00,788,15756 BIRWOOD,16042038-9,42.406874,-83.163957,1260,92906
-83.026703,42.44392,PMB2003-00341,2021/03/25 00:00:00+00,2025/01/05 00:00:00+00,788,20118 SPENCER,15005978.,42.44392,-83.026703,1261,268846
-83.256474,42.348133,PMB2016-00145,2022/01/05 00:00:00+00,2025/01/05 00:00:00+00,788,7708 DOLPHIN,22114647.,42.348133,-83.256474,1262,167365
-83.143533,42.436763,PMB2012-02063,2022/01/05 00:00:00+00,2025/01/05 00:00:00+00,788,19498 SANTA ROSA,16020299.,42.436763,-83.143533,1263,24466
-83.225946,42.361566,PMB2004-05713,2022/01/05 00:00:00+00,2025/01/05 00:00:00+00,788,9202 ARTESIAN,22084360-76,42.361566,-83.225946,1264,169277
-82.942215,42.430953,PMB2018-06228,2022/01/05 00:00:00+00,2025/01/05 00:00:00+00,788,19418 MCCORMICK,21080125.,42.430953,-82.942215,1265,305377
-83.17358,42.422939,PMB2016-02668,2022/01/05 00:00:00+00,2025/01/05 00:00:00+00,788,18052 SORRENTO,22023708.,42.422939,-83.17358,1266,18809
-83.010623,42.363836,PMB2005-07341,2021/01/05 00:00:00+00,2025/01/05 00:00:00+00,788,3458 FIELD,17013626.,42.363836,-83.010623,1267,338580
-83.145296,42.442508,PMB2021-03666,2022/01/06 00:00:00+00,2025/01/06 00:00:00+00,789,20185 MONICA,16021533.,42.442508,-83.145296,1268,15680
-83.04526,42.436437,PMB2011-01737,2022/01/06 00:00:00+00,2025/01/06 00:00:00+00,789,19325 ALBANY,13013487.,42.436437,-83.04526,1269,299442
-83.241994,42.403976,PMB2017-04771,2022/01/06 00:00:00+00,2025/01/06 00:00:00+00,789,15509 STOUT,22101746.,42.403976,-83.241994,1270,128128
-83.080521,42.392421,PMB2006-01805,2022/01/06 00:00:00+00,2025/01/06 00:00:00+00,789,502 HARMON,03002806.,42.392421,-83.080521,1271,338802
-83.171308,42.365116,PMB2020-03918,2022/01/06 00:00:00+00,2025/01/06 00:00:00+00,789,9394 Sorrento,22023338.,42.365116,-83.171308,1272,201534
-82.934618,42.368036,PMB2018-04101,2022/01/06 00:00:00+00,2025/01/06 00:00:00+00,789,454 ALTER RD.,21062651.,42.368036,-82.934618,1273,339740
-83.232012,42.35851,PMB2022-00262,2022/01/06 00:00:00+00,2025/01/06 00:00:00+00,789,8854 MINOCK,22090610.,42.35851,-83.232012,1274,165990
-83.204865,42.368445,PMB2021-01240,2022/01/06 00:00:00+00,2025/01/06 00:00:00+00,789,9947 ST MARYS,22059329.,42.368445,-83.204865,1275,206782
-83.211658,42.425757,PMB2005-10873,2022/01/06 00:00:00+00,2025/01/06 00:00:00+00,789,18469 BILTMORE,22064347.,42.425757,-83.211658,1276,80424
-82.94069,42.36748,PMB2016-03478,2022/01/06 00:00:00+00,2025/01/06 00:00:00+00,789,524 CHALMERS,21055141.,42.36748,-82.94069,1277,339615
-83.172388,42.404232,PMB2018-05859,2022/01/06 00:00:00+00,2025/01/06 00:00:00+00,789,15410 SORRENTO,22023581.,42.404232,-83.172388,1278,93233
-83.002823,42.410493,PMB2021-00325,2021/02/09 00:00:00+00,2025/01/06 00:00:00+00,789,11070 Sanford,21012118.,42.410493,-83.002823,1279,237310
-83.275043,42.4299,PMB2018-03215,2021/01/06 00:00:00+00,2025/01/06 00:00:00+00,789,19160 RIVERVIEW,22121922.006,42.4299,-83.275043,1280,120412
-83.143341,42.276403,PMB2021-01855,2022/01/06 00:00:00+00,2025/01/06 00:00:00+00,789,1313 BASSETT,20011115.,42.276403,-83.143341,1281,2547
-83.19454,42.426704,PMB2017-01771,2022/01/06 00:00:00+00,2025/01/06 00:00:00+00,789,18508 COYLE,22045107.,42.426704,-83.19454,1282,62914
-82.933458,42.414678,PMB2015-00184,2022/01/06 00:00:00+00,2025/01/06 00:00:00+00,789,6011 BLUEHILL,21075553.007,42.414678,-82.933458,1283,305449
-82.939026,42.373757,PMB2005-02544,2022/01/06 00:00:00+00,2025/01/06 00:00:00+00,789,903 ALTER RD.,21063248.,42.373757,-82.939026,1284,335328
-83.213331,42.440384,PMB2021-03045,2022/01/06 00:00:00+00,2025/01/06 00:00:00+00,789,20084 GILCHRIST,22065598.,42.440384,-83.213331,1285,69076
-83.204292,42.443856,PMB2020-02915,2021/06/01 00:00:00+00,2025/01/06 00:00:00+00,789,20540 Prevost,22055234-43,42.443856,-83.204292,1286,542880
-83.150473,42.436072,PMB2012-01889,2022/01/06 00:00:00+00,2025/01/06 00:00:00+00,789,19458 WOODINGHAM,16028552.,42.436072,-83.150473,1287,23626
-83.078527,42.386893,PMB2010-01146,2022/01/06 00:00:00+00,2025/01/06 00:00:00+00,789,300 WESTMINSTER,01003113.,42.386893,-83.078527,1288,345980
-82.99533,42.364672,PMB2005-10414,2022/01/06 00:00:00+00,2025/01/06 00:00:00+00,789,2508 FISCHER,19010434.,42.364672,-82.99533,1289,333919
-83.159407,42.413587,PMB2018-03281,2022/01/06 00:00:00+00,2025/01/06 00:00:00+00,789,8911 MARYGROVE,16007926.,42.413587,-83.159407,1290,94176
-83.233822,42.350175,PMB2021-02030,2022/01/06 00:00:00+00,2025/01/06 00:00:00+00,789,19627 TIREMAN,22001312-3,42.350175,-83.233822,1291,170297
-83.261758,42.3678,PMB2021-02671,2022/01/06 00:00:00+00,2025/01/06 00:00:00+00,789,9962 CHATHAM,22116824.,42.3678,-83.261758,1292,178899
-83.204242,42.352194,PMB2004-06925,2022/01/06 00:00:00+00,2025/01/06 00:00:00+00,789,8097 ST MARYS,22059404.,42.352194,-83.204242,1293,188797
-83.230333,42.331988,PMB2019-02036,2022/01/06 00:00:00+00,2025/01/06 00:00:00+00,789,5877 WESTWOOD,22090380.,42.331988,-83.230333,1294,154909
,,PMB2004-04228,2022/01/07 00:00:00+00,2025/01/07 00:00:00+00,790,6085 SOUTHFIELD,,,,1295,
-83.257503,42.39127,PMB2019-00234,2022/01/07 00:00:00+00,2025/01/07 00:00:00+00,790,14336 Rockdale,22114124.,42.39127,-83.257503,1296,135048
-83.005738,42.359452,PMB2021-00257,2021/02/03 00:00:00+00,2025/01/07 00:00:00+00,790,2433 TOWNSEND,17012469.,42.359452,-83.005738,1297,331214
-82.97003,42.416045,PMB2018-03098,2022/01/07 00:00:00+00,2025/01/07 00:00:00+00,790,14481 ROSEMARY,21009807.,42.416045,-82.97003,1298,251635
-83.243443,42.373676,PMB2015-00793,2022/01/07 00:00:00+00,2025/01/07 00:00:00+00,790,11756 BRAILE,22105071.004,42.373676,-83.243443,1299,174077
-83.084748,42.350399,PMB2008-05971,2022/01/07 00:00:00+00,2025/01/07 00:00:00+00,790,5009 VERMONT,08008570.,42.350399,-83.084748,1300,46040
-83.242258,42.382132,PMB2004-29952,2021/10/04 00:00:00+00,2025/01/07 00:00:00+00,790,12841 FIELDING,22103273.,42.382132,-83.242258,1301,113691
-83.193344,42.426317,PMB2015-01588,2022/01/07 00:00:00+00,2025/01/07 00:00:00+00,790,18474 ROBSON,22043856.,42.426317,-83.193344,1302,62566
,,PMB2005-18031,2022/01/07 00:00:00+00,2025/01/07 00:00:00+00,790,6015 SOUTHFIELD,,,,1303,
,,PMB2018-00403,2022/01/07 00:00:00+00,2025/01/07 00:00:00+00,790,15844 EDMORE DR,,,,1304,
,,PMB2005-05617,2022/01/07 00:00:00+00,2025/01/07 00:00:00+00,790,10868 WEST OUTER,,,,1305,
-83.145339,42.427428,PMB2016-00956,2021/06/02 00:00:00+00,2025/01/08 00:00:00+00,791,18486 PRAIRIE,16022893.,42.427428,-83.145339,1306,8164
